team_comps,price,score,max_score,projected_gain,pred_score,weight,ensemble_score,centered_pred,centered_score,centered_gain,avg_value,pred_avg_value,team_diffs
"frozenset({'RB', 'HUL', 'ALB', 'RUS', 'ALO', 'KCK', 'BOR'})",73.69999999999999,98.5,22.0,0.3,5.0,0.55,51.75,-0.3538240727723753,0.31717885585897043,0.09617225422134677,0.18457489487639625,-0.08382627657614208,2
"frozenset({'RB', 'PIA', 'HUL', 'RUS', 'DOO', 'KCK', 'BOR'})",82.0,49.62579999999999,33.4,0.9699999999999999,-56.0,0.887,-3.1871000000000045,-1.519645553122105,-0.5283458322678288,0.8572490253200005,0.3030110822848687,-0.09350880605684175,2
"frozenset({'RB', 'PIA', 'HUL', 'DOO', 'ALO', 'KCK', 'BOR'})",65.89999999999999,36.6258,33.4,1.17,-74.0,0.887,-18.6871,-1.8636584489630086,-0.7532461057382566,1.084436121170345,0.3493632304069043,-0.0948017068829965,2
"frozenset({'HUL', 'RUS', 'DOO', 'ALO', 'ALP', 'KCK', 'BOR'})",59.6,4.300000000000008,22.0,1.38,-93.0,0.55,-44.349999999999994,-2.226783172350629,-1.3124831257498224,1.3229825718132067,0.268796292787995,-0.09692372585232778,2
"frozenset({'RB', 'HUL', 'RUS', 'ALO', 'KCK', 'SAI', 'BOR'})",69.6,106.1,22.0,0.29999999999999993,3.0,0.55,54.55,-0.3920477278658091,0.4486590157339897,0.09617225422134672,0.23716695882640393,-0.09911573861351561,2
"frozenset({'RB', 'HUL', 'RUS', 'DOO', 'ALO', 'MCL', 'BOR'})",88.0,57.300000000000004,22.0,0.6200000000000001,-26.0,0.55,15.650000000000002,-0.9462907267205986,-0.3955820108319241,0.45967160758189796,0.11757016021636912,-0.10271332613910067,2
"frozenset({'PIA', 'HUL', 'RUS', 'DOO', 'ALO', 'WIL', 'KCK'})",86.5,39.6258,33.4,1.06,-66.0,0.887,-13.187100000000001,-1.7107638285892737,-0.7013460426296962,0.9594832184526557,0.2951515140197149,-0.1086156003641161,2
"frozenset({'PIA', 'TSU', 'RUS', 'ALO', 'WIL', 'KCK', 'BOR'})",95.4,125.8258,33.4,-0.14999999999999997,41.0,0.887,83.41290000000001,0.33420171890943223,0.7899157706896026,-0.4149987114419281,0.06696708141068419,-0.11531853930138394,2
"frozenset({'HUL', 'MCL', 'ALB', 'RUS', 'DOO', 'KCK', 'BOR'})",88.6,59.300000000000004,22.0,0.6799999999999999,-34.0,0.55,12.650000000000002,-1.0991853470943336,-0.3609819687595506,0.5278277363370011,0.1723038542983804,-0.12297749703553279,2
"frozenset({'HUL', 'MCL', 'ALB', 'DOO', 'ALO', 'KCK', 'BOR'})",72.5,46.300000000000004,22.0,0.88,-52.0,0.55,-2.849999999999998,-1.4431982429352372,-0.5858822422299785,0.7550148321873457,0.21865600242041597,-0.12427039786168748,2
