[DRIVER]: VER [PRED]: [[4.87]] [BIAS]: [10.23421053]
---                                Input Value  Feature Score
driverId_839.0-corner_spd_min      -0.229416      -0.056487
driverId_807.0-num_fast_corners    -0.229416      -0.054411
driverId_848.0-num_med_corners     -0.229416      -0.046209
driverId_848.0-corner_spd_min      -0.229416      -0.044814
driverId_807.0-corner_spd_min      -0.229416      -0.033659
driverId_852.0-num_med_corners     -0.229416       0.021514
driverId_840.0-strt_len_min        -0.229416       0.100516
driverId_859.0-num_fast_corners    -0.229416       0.195329
driverId_4.0-num_med_corners       -0.229416       0.251431
driverId_864.0-num_med_corners     -0.229416       0.482899
prev_driver_points_prop            -0.781006       1.579134

[DRIVER]: BEA [PRED]: [[13.93]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_852.0-num_med_corners     -0.229416      -0.086208
driverId_842.0-strt_len_median     -0.229416      -0.083613
driverId_842.0-num_med_corners     -0.229416      -0.073270
driverId_839.0-corner_spd_min      -0.229416      -0.056487
driverId_807.0-num_fast_corners    -0.229416      -0.047757
driverId_848.0-corner_spd_min      -0.229416      -0.044814
driverId_839.0-num_fast_corners    -0.229416      -0.043505
driverId_807.0-corner_spd_min      -0.229416      -0.028476
driverId_848.0-num_med_corners     -0.229416      -0.024964
driverId_840.0-strt_len_min        -0.229416       0.045209
driverId_859.0-num_fast_corners    -0.229416       0.178834
driverId_4.0-num_med_corners       -0.229416       0.211812
driverId_864.0-num_med_corners     -0.229416       0.397234
prev_driver_points_prop            -0.770166       1.484922
driverId_860.0-num_fast_corners     4.358899       1.866872

[DRIVER]: TSU [PRED]: [[13.18]] [BIAS]: [10.23421053]
---                                 Input Value  Feature Score
driverId_860.0-num_fast_corners    -0.229416      -0.334143
driverId_852.0-num_med_corners      4.358899      -0.212415
driverId_842.0-strt_len_median     -0.229416      -0.091058
driverId_842.0-num_med_corners     -0.229416      -0.061330
driverId_839.0-num_fast_corners    -0.229416      -0.054197
driverId_839.0-corner_spd_min      -0.229416      -0.050015
