team_comps,price,score,max_score,projected_gain,pred_score,weight,ensemble_score,centered_pred,centered_score,centered_gain,avg_value,pred_avg_value,team_diffs
"frozenset({'BEA', 'OCO', 'MCL', 'PIA', 'HAA', 'DOO', 'HAD'})",91.9,208.42700000000002,31.0,2.0,130.0,0.887,169.2135,3.74192925160629,2.4745834483906255,2.767526177383197,2.562466267088397,3.449608329339362,1
"frozenset({'BEA', 'OCO', 'BOR', 'MCL', 'PIA', 'HAA', 'HAD'})",90.80000000000001,206.59700000000004,31.0,2.0,126.0,0.887,166.29850000000002,3.564624291826081,2.410884532235018,2.767526177383197,2.517877025779472,3.3254948574932155,2
"frozenset({'BEA', 'BOR', 'MCL', 'PIA', 'HAA', 'DOO', 'HAD'})",87.10000000000001,200.92700000000002,31.0,2.0,125.0,0.887,162.9635,3.5202980518810287,2.2135223166053475,2.767526177383197,2.3797234748387024,3.294466489531679,2
"frozenset({'BEA', 'OCO', 'BOR', 'MCL', 'PIA', 'HAA', 'DOO'})",91.30000000000001,204.92700000000002,31.0,1.7999999999999998,127.0,0.887,165.9635,3.608950531771133,2.352754920224162,2.5601254083759604,2.4149660666697015,3.294302994752581,2
"frozenset({'BEA', 'TSU', 'MCL', 'PIA', 'HAA', 'DOO', 'HAD'})",99.0,207.42700000000002,31.0,1.4,130.0,0.887,168.7135,3.74192925160629,2.4397752974859217,2.145323870361487,2.3514398693485914,3.262947637232849,2
"frozenset({'BEA', 'OCO', 'MCL', 'PIA', 'HAA', 'STR', 'HAD'})",96.0,212.59700000000004,31.0,1.4,129.0,0.887,170.79850000000002,3.6976030116612373,2.6197334376632404,2.145323870361487,2.477410567472714,3.2319192692713123,2
"frozenset({'BEA', 'OCO', 'LAW', 'MCL', 'PIA', 'HAA', 'HAD'})",93.50000000000001,205.59700000000004,31.0,1.4,128.0,0.887,166.79850000000002,3.653276771716185,2.3760763813303143,2.145323870361487,2.3068506280396663,3.2008909013097755,2
"frozenset({'BEA', 'MCL', 'PIA', 'HAA', 'DOO', 'STR', 'HAD'})",92.30000000000001,206.92700000000002,31.0,1.4,128.0,0.887,167.4635,3.653276771716185,2.42237122203357,2.145323870361487,2.3392570165319446,3.2008909013097755,2
"frozenset({'BEA', 'OCO', 'MCL', 'PIA', 'HAA', 'DOO', 'STR'})",96.50000000000001,210.92700000000002,31.0,1.2,130.0,0.887,170.4635,3.74192925160629,2.5616038256523845,1.9379231013542513,2.3744996083629446,3.200727406530678,2
"frozenset({'BEA', 'OCO', 'GAS', 'MCL', 'PIA', 'HAA', 'HAD'})",95.7,206.757,31.0,1.4,127.0,0.887,166.8785,3.608950531771133,2.4164538363797696,2.145323870361487,2.335114846574285,3.1698625333482386,2
