Feature,Coefficient
prev_driver_position,-1.1426267608611869
prev_driver_wins,0.520141280500181
prev_construct_position,2.752528923489928
prev_construct_wins,0.24334768587001906
driverId_857.0-strt_len_median,-0.0
driverId_830.0-strt_len_median,0.045122247992458904
driverId_844.0-strt_len_median,-4.060925676201202
driverId_846.0-strt_len_median,0.10377106778445469
driverId_847.0-strt_len_median,-0.8177838453865153
driverId_862.0-strt_len_median,1.5353237582020767
driverId_1.0-strt_len_median,-4.536267594889327
driverId_832.0-strt_len_median,4.28133371049745
driverId_848.0-strt_len_median,0.7665592267650964
driverId_865.0-strt_len_median,0.2504167895693099
driverId_4.0-strt_len_median,-0.0
driverId_861.0-strt_len_median,0.0
driverId_859.0-strt_len_median,0.0
driverId_839.0-strt_len_median,-0.0
driverId_807.0-strt_len_median,1.6160630437968997
driverId_840.0-strt_len_median,0.0
driverId_864.0-strt_len_median,-0.0
driverId_863.0-strt_len_median,0.35517867395444397
driverId_852.0-strt_len_median,-1.9804860241329678
driverId_842.0-strt_len_median,-6.744572663139119
driverId_857.0-strt_len_min,0.5628076884214769
driverId_830.0-strt_len_min,-0.0
driverId_844.0-strt_len_min,-0.16310796503691086
driverId_846.0-strt_len_min,0.0
driverId_847.0-strt_len_min,0.0
driverId_862.0-strt_len_min,0.0
driverId_1.0-strt_len_min,-0.0
driverId_832.0-strt_len_min,0.0
driverId_848.0-strt_len_min,0.45457416197892886
driverId_865.0-strt_len_min,-0.5233894213973086
driverId_4.0-strt_len_min,0.0
driverId_861.0-strt_len_min,1.4014956523328599
driverId_859.0-strt_len_min,-0.5786090806738552
driverId_839.0-strt_len_min,2.5640440546273675
driverId_807.0-strt_len_min,0.0
driverId_840.0-strt_len_min,2.777100058571531
driverId_864.0-strt_len_min,-0.8235074704599574
driverId_863.0-strt_len_min,1.154182993061089
driverId_852.0-strt_len_min,-0.14753660857565762
driverId_842.0-strt_len_min,-0.0
driverId_857.0-avg_track_spd,-0.0
driverId_830.0-avg_track_spd,0.0
driverId_844.0-avg_track_spd,-0.0
driverId_846.0-avg_track_spd,0.0
driverId_847.0-avg_track_spd,-0.0
driverId_862.0-avg_track_spd,-0.0
driverId_1.0-avg_track_spd,-0.0
driverId_832.0-avg_track_spd,0.0
driverId_848.0-avg_track_spd,0.0
driverId_865.0-avg_track_spd,0.0
driverId_4.0-avg_track_spd,-0.0
driverId_861.0-avg_track_spd,-0.0
driverId_859.0-avg_track_spd,-0.0
driverId_839.0-avg_track_spd,0.0
driverId_807.0-avg_track_spd,0.0
driverId_840.0-avg_track_spd,-0.0
driverId_864.0-avg_track_spd,0.0
driverId_863.0-avg_track_spd,0.0
driverId_852.0-avg_track_spd,-0.0
driverId_842.0-avg_track_spd,0.0
driverId_857.0-corner_spd_median,0.0
driverId_830.0-corner_spd_median,-0.33629745340889905
driverId_844.0-corner_spd_median,-0.0
