driverId_852.0-num_slow_corners    -0.229416      -0.049440
driverId_852.0-strt_len_min        -0.229416      -0.039819
driverId_842.0-num_slow_corners    -0.229416      -0.033552
driverId_861.0-strt_len_min        -0.229416      -0.021069
driverId_839.0-num_slow_corners    -0.229416      -0.016206
driverId_846.0-num_slow_corners    -0.229416      -0.001823
driverId_830.0-strt_len_min        -0.229416      -0.001107
driverId_846.0-strt_len_min        -0.229416       0.001179
driverId_832.0-num_fast_corners    -0.229416       0.004985
driverId_844.0-num_med_corners     -0.229416       0.008172
driverId_830.0-num_fast_corners    -0.229416       0.010475
driverId_860.0-num_fast_corners    -0.229416       0.015836
driverId_861.0-num_med_corners     -0.229416       0.017265
driverId_1.0-num_fast_corners      -0.229416       0.018020
driverId_847.0-num_med_corners     -0.229416       0.021083
driverId_848.0-strt_len_min        -0.229416       0.028221
driverId_1.0-strt_len_min          -0.229416       0.038265
driverId_4.0-num_fast_corners      -0.229416       0.054480
driverId_830.0-num_med_corners     -0.229416       0.061210
driverId_844.0-strt_len_median     -0.229416       0.081450
driverId_848.0-num_fast_corners    -0.229416       0.092219
driverId_842.0-num_fast_corners    -0.229416       0.094211
driverId_840.0-strt_len_min        -0.229416       0.121864
driverId_807.0-num_fast_corners    -0.229416       0.128475
driverId_4.0-num_slow_corners      -0.229416       0.188003
driverId_864.0-num_slow_corners    -0.229416       0.199946
prev_driver_wins                   -0.410152       0.368400
driverId_859.0-num_med_corners      4.358899       0.553444
prev_construct_position             0.522233       1.861413
driverId_859.0-num_fast_corners     4.358899       4.545551

[DRIVER]: STR [PRED]: [[13.51]] [BIAS]: [10.42827338]
---                                 Input Value  Feature Score
driverId_859.0-num_fast_corners    -0.229416      -0.173546
driverId_852.0-strt_len_min        -0.229416      -0.102016
driverId_860.0-num_slow_corners    -0.229416      -0.097053
driverId_832.0-strt_len_median     -0.229416      -0.092352
driverId_832.0-strt_len_min        -0.229416      -0.086918
driverId_839.0-num_slow_corners    -0.229416      -0.086556
driverId_852.0-num_slow_corners    -0.229416      -0.082989
driverId_859.0-num_med_corners     -0.229416      -0.060584
driverId_848.0-num_med_corners     -0.229416      -0.058321
driverId_842.0-num_slow_corners    -0.229416      -0.051420
driverId_861.0-strt_len_min        -0.229416      -0.034769
driverId_861.0-num_fast_corners    -0.229416      -0.011053
driverId_830.0-strt_len_min        -0.229416      -0.007621
driverId_846.0-num_slow_corners    -0.229416      -0.001823
driverId_832.0-num_fast_corners    -0.229416      -0.000206
driverId_846.0-strt_len_min        -0.229416       0.001179
driverId_844.0-num_med_corners     -0.229416       0.008172
driverId_830.0-num_fast_corners    -0.229416       0.014646
driverId_861.0-num_med_corners     -0.229416       0.016516
driverId_1.0-num_fast_corners      -0.229416       0.018020
driverId_860.0-num_fast_corners    -0.229416       0.018629
driverId_848.0-strt_len_min        -0.229416       0.018966
driverId_847.0-num_med_corners     -0.229416       0.025135
driverId_4.0-num_fast_corners      -0.229416       0.048891
driverId_1.0-strt_len_min          -0.229416       0.050341
driverId_830.0-num_med_corners     -0.229416       0.063361
driverId_844.0-strt_len_median     -0.229416       0.085608
driverId_842.0-num_fast_corners    -0.229416       0.094334
driverId_848.0-num_fast_corners    -0.229416       0.096801
driverId_807.0-num_fast_corners    -0.229416       0.154115
driverId_4.0-num_slow_corners      -0.229416       0.197756
driverId_864.0-num_slow_corners    -0.229416       0.205395
prev_driver_wins                   -0.410152       0.367148
driverId_840.0-strt_len_min         4.358899       1.228936
prev_construct_position             0.870388       1.315002

[DRIVER]: NOR [PRED]: [[1.8]] [BIAS]: [10.42827338]
---                                 Input Value  Feature Score
prev_construct_position            -1.566699      -4.104892
prev_driver_wins                    1.640606      -3.643730
driverId_861.0-strt_len_min        -0.229416      -0.328750
driverId_830.0-strt_len_min        -0.229416      -0.207963
driverId_846.0-num_fast_corners     4.358899      -0.170818
driverId_861.0-num_fast_corners    -0.229416      -0.141573
driverId_830.0-num_fast_corners    -0.229416      -0.069406
driverId_846.0-strt_len_min         4.358899      -0.048466
driverId_1.0-num_fast_corners      -0.229416      -0.016834
driverId_830.0-num_med_corners     -0.229416      -0.008692
driverId_861.0-num_med_corners     -0.229416      -0.007225
driverId_847.0-num_med_corners     -0.229416      -0.002500
driverId_846.0-num_slow_corners     4.358899       0.010471
driverId_857.0-num_fast_corners    -0.229416       0.112104

[DRIVER]: LAW [PRED]: [[10.95022552]] [BIAS]: [10.42827338]
---                                 Input Value  Feature Score
prev_construct_position            -0.522233      -0.894356
driverId_861.0-strt_len_min        -0.229416      -0.287287
driverId_861.0-num_fast_corners    -0.229416      -0.141515
driverId_859.0-num_fast_corners    -0.229416      -0.089905
driverId_832.0-strt_len_median     -0.229416      -0.078173
driverId_852.0-strt_len_min        -0.229416      -0.066142
driverId_832.0-strt_len_min        -0.229416      -0.064262
driverId_848.0-num_med_corners     -0.229416      -0.053824
driverId_846.0-num_fast_corners    -0.229416      -0.050700
driverId_852.0-num_slow_corners    -0.229416      -0.049678
driverId_860.0-num_slow_corners    -0.229416      -0.047335
driverId_859.0-num_med_corners     -0.229416      -0.039928
driverId_846.0-num_slow_corners    -0.229416      -0.034846
driverId_848.0-strt_len_min        -0.229416      -0.034641
driverId_844.0-num_slow_corners    -0.229416      -0.028590
driverId_842.0-num_slow_corners    -0.229416      -0.027277
driverId_839.0-num_slow_corners    -0.229416      -0.021797
driverId_832.0-num_fast_corners    -0.229416      -0.006284
driverId_860.0-num_fast_corners    -0.229416       0.000045
driverId_846.0-strt_len_min        -0.229416       0.005854
driverId_844.0-num_med_corners     -0.229416       0.011154
driverId_4.0-num_fast_corners      -0.229416       0.017348
driverId_830.0-strt_len_min        -0.229416       0.030156
driverId_1.0-num_fast_corners      -0.229416       0.055006
driverId_807.0-num_fast_corners    -0.229416       0.057802
driverId_842.0-num_fast_corners    -0.229416       0.062892
driverId_848.0-num_fast_corners    -0.229416       0.074464
driverId_840.0-strt_len_min        -0.229416       0.081863
driverId_861.0-num_med_corners     -0.229416       0.088613
driverId_864.0-num_slow_corners    -0.229416       0.131985
driverId_4.0-num_slow_corners      -0.229416       0.133301
driverId_830.0-num_fast_corners    -0.229416       0.133419
driverId_830.0-num_med_corners     -0.229416       0.135566
driverId_1.0-strt_len_min          -0.229416       0.186458
driverId_847.0-num_med_corners     -0.229416       0.208356
driverId_844.0-strt_len_median     -0.229416       0.227650
prev_driver_wins                   -0.410152       0.896562

[DRIVER]: ALB [PRED]: [[6.47]] [BIAS]: [10.42827338]
---                                 Input Value  Feature Score
driverId_848.0-num_fast_corners     4.358899      -4.462383
driverId_848.0-strt_len_min         4.358899      -1.440390
driverId_848.0-num_med_corners      4.358899      -0.329974
driverId_859.0-num_fast_corners    -0.229416      -0.153544
driverId_832.0-strt_len_min        -0.229416      -0.084023
driverId_860.0-num_slow_corners    -0.229416      -0.069270
driverId_852.0-strt_len_min        -0.229416      -0.058844
driverId_832.0-strt_len_median     -0.229416      -0.057484
driverId_861.0-strt_len_min        -0.229416      -0.039135
driverId_842.0-num_slow_corners    -0.229416      -0.033097
driverId_859.0-num_med_corners     -0.229416      -0.029133
driverId_852.0-num_slow_corners    -0.229416      -0.024479
driverId_832.0-num_fast_corners    -0.229416      -0.017334
driverId_839.0-num_slow_corners    -0.229416      -0.015224
driverId_861.0-num_fast_corners    -0.229416      -0.011053
driverId_830.0-strt_len_min        -0.229416      -0.007302
driverId_860.0-num_fast_corners    -0.229416       0.000808
driverId_846.0-strt_len_min        -0.229416       0.001179
driverId_844.0-num_med_corners     -0.229416       0.008172
driverId_861.0-num_med_corners     -0.229416       0.010696
driverId_830.0-num_fast_corners    -0.229416       0.011602
driverId_1.0-num_fast_corners      -0.229416       0.016929
driverId_847.0-num_med_corners     -0.229416       0.025072
driverId_842.0-num_fast_corners    -0.229416       0.043546
driverId_1.0-strt_len_min          -0.229416       0.047019
driverId_4.0-num_fast_corners      -0.229416       0.050033
driverId_830.0-num_med_corners     -0.229416       0.064289
driverId_840.0-strt_len_min        -0.229416       0.085733
driverId_844.0-strt_len_median     -0.229416       0.087144
driverId_807.0-num_fast_corners    -0.229416       0.090474
driverId_4.0-num_slow_corners      -0.229416       0.161396
driverId_864.0-num_slow_corners    -0.229416       0.181269
prev_driver_wins                   -0.410152       0.368400
prev_construct_position            -0.174078       1.620633

